areaName,date,newCasesByPublishDate
Northumberland,2023-01-17,0
Northumberland,2023-01-18,0
Northumberland,2023-01-19,22
Northumberland,2023-01-20,0
Northumberland,2023-01-21,0
Northumberland,2023-01-22,0
Northumberland,2023-01-23,0
Northumberland,2023-01-24,0
Northumberland,2023-01-25,0
Northumberland,2023-01-26,15
Northumberland,2023-01-27,0
Northumberland,2023-01-28,0
Northumberland,2023-01-29,0
Northumberland,2023-01-30,0
Northumberland,2023-01-31,0
Northumberland,2023-02-01,0
Northumberland,2023-02-02,18
Northumberland,2023-02-03,0
Northumberland,2023-02-04,0
Northumberland,2023-02-05,0
Northumberland,2023-02-06,0
Northumberland,2023-02-07,0
Northumberland,2023-02-08,0
Northumberland,2023-02-09,28
Northumberland,2023-02-10,0
Northumberland,2023-02-11,0
Northumberland,2023-02-12,0
Northumberland,2023-02-13,0
Northumberland,2023-02-14,0
Northumberland,2023-02-15,0
Northumberland,2023-02-16,53
Northumberland,2023-02-17,0
Northumberland,2023-02-18,0
Northumberland,2023-02-19,0
Northumberland,2023-02-20,0
Northumberland,2023-02-21,0
Northumberland,2023-02-22,0
Northumberland,2023-02-23,30
